CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
3,3.211288645,0.6,63,0.922619048,1,3,1
0,2.431162395,0.555555556,49,0.640873016,1,0,1
3,1.314941142,0.375,28,0.307539683,1,3,1
3,3.185509911,0.666666667,56,0.908730159,1,3,1
0,3.111276059,0.6,63,0.872619048,1,0,1
5,1.373719871,0.3,36,0.339285714,1,5,1
7,3.865623575,0.7,72,1.14047619,1,7,1
0,3.085497325,0.666666667,56,0.858730159,1,0,1
0,0,0,9,0,1,0,1
3,2.000805667,0.2,27,0.666666667,1,3,1
4,1.424137569,0.105263158,54,0.476190476,1,4,1
0,1.820478453,0.105263158,54,0.666666667,1,0,1
2,2.37858908,0.157894737,72,0.833333333,1,2,1
7,3.624079553,0.344827586,308,0.648876015,1,7,1
0,3.609523202,0.4,264,0.642923634,1,0,1
3,0.631966684,0.142857143,55,0.088888889,0.5,3,1
0,3.571225058,0.555555556,187,0.625766771,1,0,1
9,3.507148791,0.833333333,121,0.59368121,1,9,1
0,3.620768106,0.357142857,297,0.647553264,1,0,1
7,3.554911809,0.625,165,0.617923634,1,7,1
7,3.661483871,0.217391304,495,0.662368079,1,7,1
9,3.507148791,0.833333333,121,0.59368121,1,9,1
5,2.485339738,0.4,45,0.8,1,5,1
0,1.391137574,0.086956522,66,0.458333333,1,0,1
5,1.820478453,0.5,9,0.666666667,1,5,1
5,1.820478453,0.5,9,0.666666667,1,5,1
6,2.485339738,0.5,35,0.8,1,6,1
6,2.485339738,0.5,35,0.8,1,6,1
0,2.485339738,0.5,35,0.8,1,0,1
3,1.820478453,0.5,9,0.666666667,1,3,1
3,1.820478453,0.5,9,0.666666667,1,3,1
3,1.820478453,0.5,9,0.666666667,1,3,1
3,1.442695041,0.333333333,4,0.5,1,3,1
9,2.563745975,0.714285714,36,0.711111111,1,9,1
9,2.563745975,0.714285714,36,0.711111111,1,9,1
2,1.327271618,0.153846154,36,0.424242424,1,2,1
1,0,0,9,0,1,1,1
1,1.442695041,0.125,14,0.5,1,1,1
9,2.563745975,0.714285714,36,0.711111111,1,9,1
3,1.468349853,0.5,9,0.5,1,3,1
4,1.468349853,0.5,9,0.5,1,4,1
3,2.619162175,0.666666667,25,0.861111111,1,3,1
5,1.312668831,0.181818182,36,0.416666667,1,5,1
4,2.164042561,0.6,16,0.75,1,4,1
4,2.164042561,0.6,16,0.75,1,4,1
8,2.051561224,0.307692308,60,0.569047619,1,8,1
8,1.832655894,0.666666667,25,0.452380952,1,8,1
1,0,0,19,0,1,1,1
3,2.885390082,0.1,57,1,1,3,1
7,3.744071841,0.5,54,1.291666667,1,7,1
6,3.003786194,0.75,49,0.814285714,1,6,1
6,3.083390054,0.545454545,70,0.857142857,1,6,1
6,3.003786194,0.75,49,0.814285714,1,6,1
7,3.003786194,0.75,49,0.814285714,1,7,1
6,3.003786194,0.75,49,0.814285714,1,6,1
0,0,0,35,0,0.333333333,0,-1
0,0,0,60,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,2.031597683,0.235294118,80,0.561111111,1,0,-1
0,2.058463243,0.19047619,100,0.573611111,1,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0.694481961,0.181818182,40,0.1125,0.5,0,-1
0,0,0,20,0,0.25,0,-1
0,0.694481961,0.181818182,40,0.1125,0.5,0,-1
0,1.93715183,0.4,45,0.5125,1,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0,0,20,0,0.333333333,0,-1
0,1.770936509,0.666666667,25,0.423611111,1,0,-1
0,0.455119613,0.04,105,0.111111111,0.5,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0.455119613,0.041666667,100,0.111111111,0.5,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,10,0,0.333333333,0,-1
0,0.694481961,0.4,10,0.1125,0.5,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,185,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,75,0,0.333333333,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,0.694481961,0.133333333,60,0.1125,0.5,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,45,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,125,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,105,0,0.333333333,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0.455119613,0.125,20,0.111111111,0.5,0,-1
0,0,0,125,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,55,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,50,0,0.333333333,0,-1
0,0,0,95,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0,0,25,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0.333808201,0.071428571,50,0.05,0.5,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,10,0,0.333333333,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,80,0,0.333333333,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
1,0,0,15,0,0.25,1,-1
1,0,0,15,0,0.25,1,-1
0,0,0,75,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0.455119613,0.111111111,25,0.111111111,0.5,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0,0,15,0,0.333333333,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,1.770936509,0.666666667,25,0.423611111,1,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
1,0,0,3,0,0.333333333,1,-1
0,0.72134752,0.25,6,0.25,0.5,0,-1
0,1.631586747,0.5,9,0.583333333,1,0,-1
0,1.631586747,0.5,9,0.583333333,1,0,-1
0,1.027796685,0.333333333,15,0.285714286,0.5,0,-1
10,2.270466554,0.666666667,25,0.685714286,1,10,-1
10,2.270466554,0.666666667,25,0.685714286,1,10,-1
10,2.377903146,0.5,35,0.742857143,1,10,-1
6,1.027796685,0.333333333,15,0.285714286,0.5,6,-1
10,2.377903146,0.5,35,0.742857143,1,10,-1
10,2.270466554,0.666666667,25,0.685714286,1,10,-1
3,1.897814654,0.3,36,0.611111111,1,3,-1
0,0,0,16,0,0.333333333,0,-1
3,1.631586747,0.6,16,0.472222222,1,3,-1
3,1.897814654,0.3,36,0.611111111,1,3,-1
0,1.631586747,0.6,16,0.472222222,1,0,-1
3,0.910239227,0.333333333,16,0.222222222,0.5,3,-1
0,0.910239227,0.133333333,52,0.222222222,0.5,0,-1
0,0.910239227,0.4,12,0.222222222,0.5,0,-1
0,0.910239227,0.333333333,16,0.222222222,0.5,0,-1
3,0.910239227,0.333333333,16,0.222222222,0.5,3,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,52,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,76,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,36,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,2.164042561,0.6,16,0.75,1,0,-1
0,2.164042561,0.6,16,0.75,1,0,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
0,0,0,48,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,84,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,80,0,0.25,0,-1
0,0.323515453,0.166666667,12,0.045454545,0.5,0,-1
4,1.766210494,0.130434783,88,0.545454545,1,4,-1
4,1.766210494,0.130434783,88,0.545454545,1,4,-1
0,0,0,16,0,0.25,0,-1
3,0.647030906,0.166666667,40,0.090909091,0.5,3,-1
0,0,0,148,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,48,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,100,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,44,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,76,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0.647030906,0.086956522,84,0.090909091,0.5,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,44,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
3,0.647030906,0.166666667,40,0.090909091,0.5,3,-1
0,0.647030906,0.2,32,0.090909091,0.5,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,64,0,0.333333333,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,64,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0.647030906,0.181818182,36,0.090909091,0.5,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,76,0,0.25,0,-1
0,0.647030906,0.2,32,0.090909091,0.5,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0.323515453,0.071428571,44,0.045454545,0.5,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
2,0.323515453,0.111111111,24,0.045454545,0.5,2,-1
0,0,0,52,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,68,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,8,0,0.25,0,-1
6,1.368378427,0.6,16,0.340909091,1,6,-1
0,0,0,16,0,0.333333333,0,-1
2,0.323515453,0.090909091,32,0.045454545,0.5,2,-1
3,0.647030906,0.153846154,44,0.090909091,0.5,3,-1
0,0,0,20,0,0.333333333,0,-1
3,0.647030906,0.181818182,36,0.090909091,0.5,3,-1
0,0,0,12,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
2,0.323515453,0.111111111,24,0.045454545,0.5,2,-1
2,0.323515453,0.090909091,32,0.045454545,0.5,2,-1
0,0,0,8,0,0.25,0,-1
0,0.323515453,0.055555556,60,0.045454545,0.5,0,-1
0,0,0,28,0,0.25,0,-1
0,0.323515453,0.111111111,24,0.045454545,0.5,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
3,0.647030906,0.25,24,0.090909091,0.5,3,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,44,0,0.333333333,0,-1
0,0.647030906,0.166666667,40,0.090909091,0.5,0,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
2,0.323515453,0.125,20,0.045454545,0.5,2,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
1,0,0,12,0,0.333333333,1,-1
1,0,0,12,0,0.333333333,1,-1
0,0.323515453,0.125,20,0.045454545,0.5,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,4,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0.513898342,0.125,20,0.142857143,0.5,0,-1
6,1.652278254,0.6,16,0.483766234,1,6,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
6,1.859727432,0.375,28,0.590909091,1,6,-1
6,1.956593383,0.25,44,0.642857143,1,6,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
0,1.652278254,0.6,16,0.483766234,1,0,-1
0,0,0,4,0,0.333333333,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
4,0.417032391,0.1,28,0.090909091,0.5,4,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
4,0.417032391,0.1,28,0.090909091,0.5,4,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0,0,4,0,0.333333333,0,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
0,1.116221253,0.142857143,39,0.333333333,1,0,-1
0,0.389871245,0.125,18,0.076923077,0.5,0,-1
0,0,0,18,0,0.333333333,0,-1
0,0,0,18,0,0.333333333,0,-1
0,1.506092498,0.1875,48,0.41025641,0.5,0,-1
0,0.389871245,0.125,18,0.076923077,0.5,0,-1
0,0.389871245,0.125,18,0.076923077,0.5,0,-1
0,0.389871245,0.166666667,12,0.076923077,0.5,0,-1
0,0.389871245,0.125,18,0.076923077,0.5,0,-1
0,0.389871245,0.090909091,27,0.076923077,0.5,0,-1
0,1.506092498,0.375,24,0.41025641,0.5,0,-1
0,0.947981872,0.285714286,18,0.243589744,1,0,-1
0,0,0,18,0,0.333333333,0,-1
0,1.506092498,0.6,15,0.41025641,0.5,0,-1
0,0,0,18,0,0.333333333,0,-1
0,0,0,18,0,0.333333333,0,-1
0,0.389871245,0.166666667,12,0.076923077,0.5,0,-1
0,0.947981872,0.285714286,18,0.243589744,1,0,-1
0,0,0,18,0,0.333333333,0,-1
1,0,0,8,0,0.333333333,1,-1
2,0.455119613,0.076923077,24,0.111111111,0.5,2,-1
1,0,0,8,0,0.333333333,1,-1
0,0,0,14,0,0.333333333,0,-1
1,0,0,10,0,0.333333333,1,-1
0,0,0,8,0,0.25,0,-1
1,0,0,4,0,0.333333333,1,-1
1,0,0,8,0,0.333333333,1,-1
1,0,0,2,0,0.25,1,-1
1,0,0,14,0,0.333333333,1,-1
0,0,0,26,0,0.25,0,-1
2,0.455119613,0.25,6,0.111111111,0.5,2,-1
1,0,0,14,0,0.25,1,-1
0,0,0,24,0,0.25,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,22,0,0.333333333,0,-1
1,0,0,8,0,0.333333333,1,-1
2,0.455119613,0.125,14,0.111111111,0.5,2,-1
2,0.455119613,0.333333333,4,0.111111111,1,2,-1
1,0,0,2,0,0.25,1,-1
0,0,0,6,0,0.333333333,0,-1
0,0,0,4,0,0.25,0,-1
0,0,0,4,0,0.25,0,-1
0,0,0,8,0,0.25,0,-1
1,0,0,6,0,0.333333333,1,-1
1,0,0,16,0,0.25,1,-1
1,0,0,2,0,0.25,1,-1
2,0.455119613,0.25,6,0.111111111,0.5,2,-1
0,0.455119613,0.25,6,0.111111111,0.5,0,-1
2,0.455119613,0.125,14,0.111111111,0.5,2,-1
1,0,0,6,0,0.333333333,1,-1
1,0,0,4,0,0.333333333,1,-1
0,0,0,4,0,0.25,0,-1
1,0,0,6,0,0.333333333,1,-1
0,0,0,6,0,0.333333333,0,-1
1,0,0,6,0,0.333333333,1,-1
0,2.188230222,0.8,20,0.642857143,0.5,0,-1
0,2.188230222,0.8,20,0.642857143,0.5,0,-1
0,1.67433188,0.375,28,0.5,1,0,-1
0,1.630119595,0.428571429,24,0.476190476,1,0,-1
0,1.630119595,0.428571429,24,0.476190476,1,0,-1
0,1.630119595,0.428571429,24,0.476190476,1,0,-1
0,0.513898342,0.25,4,0.142857143,0.5,0,-1
0,2.558916294,0.444444444,42,0.833333333,1,0,-1
0,1.837568774,0.375,28,0.583333333,1,0,-1
0,2.558916294,0.444444444,42,0.833333333,1,0,-1
0,1.67433188,0.428571429,21,0.5,0.5,0,-1
0,1.837568774,0.375,28,0.583333333,1,0,-1
0,1.468349853,0.25,21,0.5,1,0,-1
0,2.936699706,0.444444444,42,1,1,0,-1
1,1.468349853,0.25,21,0.5,1,1,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
0,0,0,8,0,0.333333333,0,-1
3,1.01323024,0.666666667,6,0.277777778,0.5,3,-1
0,0.455119613,0.166666667,10,0.111111111,0.5,0,-1
0,0.455119613,0.166666667,10,0.111111111,0.5,0,-1
2,0.558110627,0.1,18,0.166666667,1,2,-1
0,0,0,8,0,0.333333333,0,-1
3,1.01323024,0.5,8,0.277777778,0.5,3,-1
2,0.455119613,0.142857143,12,0.111111111,1,2,-1
2,0.455119613,0.333333333,4,0.111111111,0.5,2,-1
3,1.01323024,0.666666667,6,0.277777778,0.5,3,-1
0,0,0,8,0,0.333333333,0,-1
3,1.01323024,0.666666667,6,0.277777778,0.5,3,-1
6,2.376200075,0.555555556,48,0.611111111,1,6,-1
4,1.259978822,0.3,40,0.277777778,0.5,4,-1
4,1.259978822,0.3,40,0.277777778,0.5,4,-1
4,1.259978822,0.3,40,0.277777778,0.5,4,-1
0,0.804859209,0.2,32,0.166666667,0.5,0,-1
6,2.479191088,0.416666667,72,0.666666667,1,6,-1
6,2.376200075,0.555555556,48,0.611111111,1,6,-1
6,2.376200075,0.555555556,48,0.611111111,1,6,-1
2,1.442695041,0.111111111,16,0.5,1,2,-1
6,2.531881097,0.333333333,96,0.694444444,1,6,-1
6,2.531881097,0.333333333,96,0.694444444,1,6,-1
2,1.442695041,0.111111111,16,0.5,1,2,-1
3,0.804859209,0.2,32,0.166666667,0.5,3,-1
3,0.804859209,0.2,32,0.166666667,0.5,3,-1
4,1.259978822,0.375,30,0.277777778,0.5,4,-1
4,1.259978822,0.375,30,0.277777778,0.5,4,-1
4,1.259978822,0.375,30,0.277777778,0.5,4,-1
0,0.804859209,0.25,24,0.166666667,0.5,0,-1
6,2.401978809,0.5,54,0.625,1,6,-1
6,2.298987796,0.714285714,36,0.569444444,1,6,-1
6,2.298987796,0.714285714,36,0.569444444,1,6,-1
2,0.480898347,0.142857143,12,0.125,0.5,2,-1
6,2.454668818,0.384615385,72,0.652777778,1,6,-1
6,2.454668818,0.384615385,72,0.652777778,1,6,-1
2,0.480898347,0.142857143,12,0.125,0.5,2,-1
3,0.804859209,0.25,24,0.166666667,0.5,3,-1
3,0.804859209,0.25,24,0.166666667,0.5,3,-1
2,1.138379912,0.285714286,18,0.340909091,1,2,-1
4,1.696490538,1,9,0.507575758,0.5,4,-1
0,0.975143018,0.4,12,0.257575758,1,0,-1
2,1.279458147,0.166666667,33,0.416666667,1,2,-1
0,0,0,9,0,0.333333333,0,-1
0,0.417032391,0.125,18,0.090909091,0.5,0,-1
0,0.417032391,0.083333333,30,0.090909091,0.5,0,-1
0,0.417032391,0.111111111,21,0.090909091,0.5,0,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
0,0,0,6,0,0.25,0,-1
0,0,0,21,0,0.333333333,0,-1
0,0,0,3,0,0.25,0,-1
4,0.975143018,0.5,9,0.257575758,0.5,4,-1
0,0,0,6,0,0.25,0,-1
3,0.975143018,0.5,9,0.257575758,0.5,3,-1
0,0.417032391,0.111111111,21,0.090909091,0.5,0,-1
0,0,0,9,0,0.333333333,0,-1
0,0,0,9,0,0.333333333,0,-1
0,0,0,6,0,0.333333333,0,-1
0,0,0,3,0,0.333333333,0,-1
0,0,0,9,0,0.333333333,0,-1
0,0,0,3,0,0.25,0,-1
4,2.502235258,0.384615385,72,0.678571429,1,4,-1
0,0,0,144,0,0.25,0,-1
0,0,0,408,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,120,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,252,0,0.25,0,-1
0,0,0,240,0,0.25,0,-1
7,5.60890524,0.846153846,144,1.552631579,1,7,-1
0,0,0,444,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,276,0,0.333333333,0,-1
0,0,0,96,0,0.25,0,-1
0,0.339623272,0.076923077,24,0.052631579,0.5,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,900,0,0.25,0,-1
0,0,0,276,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,192,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,72,0,0.333333333,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,72,0,0.25,0,-1
0,0.339623272,0.0625,60,0.052631579,0.5,0,-1
0,0,0,132,0,0.333333333,0,-1
0,0.378923182,0.027777778,300,0.071428571,0.5,0,-1
0,0.378923182,0.04,168,0.071428571,0.5,0,-1
0,0,0,24,0,0.333333333,0,-1
0,0,0,84,0,0.333333333,0,-1
0,0,0,516,0,0.25,0,-1
0,0,0,84,0,0.25,0,-1
0,0,0,168,0,0.333333333,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
