CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,0.695213803,0.048387097,550,0.040123457,0.5,0,-1
0,0.695213803,0.043478261,620,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
0,0.695213803,0.06,430,0.040123457,0.5,0,-1
0,0.695213803,0.047619048,560,0.040123457,0.5,0,-1
0,0.695213803,0.06,430,0.040123457,0.5,0,-1
0,0.695213803,0.047619048,560,0.040123457,0.5,0,-1
0,0.227559807,0.076923077,40,0.012345679,0.5,0,-1
0,0.695213803,0.047619048,560,0.040123457,0.5,0,-1
0,0.227559807,0.076923077,40,0.012345679,0.5,0,-1
0,0.227559807,0.076923077,40,0.012345679,0.5,0,-1
0,0.695213803,0.044776119,600,0.040123457,0.5,0,-1
0,0.695213803,0.047619048,560,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
6,3.300980694,0.818181818,100,0.640123457,1,6,-1
6,3.300980694,0.818181818,100,0.640123457,1,6,-1
6,3.300980694,0.818181818,100,0.640123457,1,6,-1
0,3.300980694,0.818181818,100,0.640123457,1,0,-1
0,0.695213803,0.047619048,560,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
0,0.695213803,0.051724138,510,0.040123457,0.5,0,-1
6,3.300980694,0.818181818,100,0.640123457,1,6,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,0.303413076,0.076923077,40,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.076923077,40,0.037037037,0.5,0,-1
0,3.835029615,0.321428571,270,0.8625,1,0,-1
0,0.303413076,0.047619048,120,0.037037037,0.5,0,-1
0,0.303413076,0.047619048,120,0.037037037,0.5,0,-1
0,0.303413076,0.055555556,90,0.037037037,0.5,0,-1
1,3.704148209,0.818181818,100,0.799537037,1,1,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.36067376,0.066666667,60,0.0625,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,0.36067376,0.066666667,60,0.0625,0.5,0,-1
0,0.36067376,0.066666667,60,0.0625,0.5,0,-1
0,0.36067376,0.066666667,60,0.0625,0.5,0,-1
0,0.36067376,0.043478261,140,0.0625,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
3,1.424137569,0.25,21,0.476190476,1,3,-1
5,2.377903146,0.5,35,0.742857143,1,5,-1
0,0.303413076,0.076923077,40,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.076923077,40,0.037037037,0.5,0,-1
0,3.835029615,0.321428571,270,0.8625,1,0,-1
0,0.303413076,0.047619048,120,0.037037037,0.5,0,-1
0,0.303413076,0.047619048,120,0.037037037,0.5,0,-1
0,0.303413076,0.055555556,90,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.36067376,0.066666667,60,0.0625,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
2,0.36067376,0.066666667,60,0.0625,0.5,2,-1
2,0.36067376,0.066666667,60,0.0625,0.5,2,-1
2,0.36067376,0.066666667,60,0.0625,0.5,2,-1
0,0.36067376,0.043478261,140,0.0625,0.5,0,-1
0,0.303413076,0.071428571,50,0.037037037,0.5,0,-1
0,0.303413076,0.0625,70,0.037037037,0.5,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
0,3.704148209,0.818181818,100,0.799537037,1,0,-1
2,0.303413076,0.076923077,40,0.037037037,0.5,2,-1
0,1.108272284,0.5,20,0.203703704,0.5,0,-1
3,1.108272284,0.375,28,0.203703704,0.5,3,-1
2,0.303413076,0.076923077,40,0.037037037,0.5,2,-1
2,0.369269373,0.071428571,56,0.066666667,0.5,2,-1
5,3.254659455,0.777777778,64,0.816666667,1,5,-1
8,3.254659455,0.777777778,64,0.816666667,1,8,-1
0,3.366288429,0.4375,120,0.875,1,0,-1
1,0.369269373,0.071428571,56,0.066666667,0.5,1,-1
0,0.369269373,0.071428571,56,0.066666667,0.5,0,-1
5,3.254659455,0.777777778,64,0.816666667,1,5,-1
0,0.369269373,0.071428571,56,0.066666667,0.5,0,-1
8,3.254659455,0.777777778,64,0.816666667,1,8,-1
0,0.369269373,0.071428571,56,0.066666667,0.5,0,-1
0,0.369269373,0.071428571,56,0.066666667,0.5,0,-1
