CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
4,0.303413076,0.047619048,120,0.037037037,0.5,4,1
6,2.295666814,0.571428571,30,0.7,1,6,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
4,2.485339738,0.333333333,55,0.8,1,4,1
5,2.790553133,0.416666667,66,0.833333333,1,5,1
0,3.366288429,0.14,392,0.875,1,0,1
2,3.366288429,0.14,392,0.875,1,2,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
7,2.485339738,0.666666667,25,0.8,1,7,1
5,2.485339738,0.666666667,25,0.8,1,5,1
0,5.831196553,0.619047619,280,1.408661192,1,0,1
7,2.959998134,0.333333333,160,0.662337662,1,7,1
0,2.666736988,0.238095238,120,0.766666667,1,0,1
6,3.212222703,0.233333333,340,0.796266234,1,6,1
5,2.787472675,0.2,320,0.701680672,1,5,1
10,2.959998134,0.333333333,160,0.662337662,1,10,1
0,2.634248093,0.285714286,140,0.621323529,1,0,1
5,2.634248093,0.285714286,140,0.621323529,1,5,1
3,2.000805667,0.428571429,24,0.666666667,1,3,1
4,1.442695041,0.142857143,12,0.5,1,4,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
5,2.790553133,0.357142857,78,0.833333333,1,5,1
0,2.622313751,0.714285714,36,0.743589744,1,0,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
3,2.164042561,0.6,16,0.75,1,3,1
0,2.164042561,0.6,16,0.75,1,0,1
3,2.164042561,0.6,16,0.75,1,3,1
4,2.164042561,0.6,16,0.75,1,4,1
24,8.121906192,0.913043478,484,1.593941147,1,24,1
0,0.679246544,0.068965517,198,0.105263158,0.5,0,1
0,0.679246544,0.068965517,198,0.105263158,0.5,0,1
7,2.953524108,0.545454545,70,0.787337662,1,7,1
7,2.953524108,0.545454545,70,0.787337662,1,7,1
7,3.050390059,0.4,110,0.839285714,1,7,1
0,3.188803157,0.466666667,112,0.787037037,1,0,1
5,2.790553133,0.357142857,78,0.833333333,1,5,1
0,2.622313751,0.714285714,36,0.743589744,1,0,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
0,2.790553133,0.357142857,78,0.833333333,1,0,1
7,2.790553133,0.357142857,78,0.833333333,1,7,1
0,2.164042561,0.6,16,0.75,1,0,1
3,1.820478453,0.5,9,0.666666667,1,3,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
2,2.790553133,0.714285714,36,0.833333333,1,2,1
9,3.48288688,0.8,81,0.805555556,1,9,1
9,3.535576889,0.615384615,108,0.833333333,1,9,1
12,4.954595694,0.285714286,243,1.583333333,1,12,1
3,0.851326873,0.111111111,51,0.190909091,1,3,1
5,2.164042561,0.6,16,0.75,1,5,1
0,2.120953975,0.16,120,0.620408163,1,0,1
1,0.31465798,0.090909091,35,0.041666667,0.5,1,1
4,2.485339738,0.4,45,0.8,1,4,1
0,2.485339738,0.4,45,0.8,1,0,1
0,2.485339738,0.4,45,0.8,1,0,1
1,0,0,1,0,1,1,1
8,3.103634427,0.28,192,0.737373737,1,8,1
11,9.402095276,0.68,432,2.771103896,1,11,1
10,7.601707855,0.52,336,2.346031746,1,10,1
0,2.319124417,0.666666667,25,0.711111111,1,0,1
8,2.000805667,0.115384615,100,0.666666667,1,8,1
8,1.753362508,0.428571429,24,0.54,1,8,1
2,0.310667467,0.071428571,44,0.04,0.5,2,1
8,1.590125614,0.6,16,0.456666667,1,8,1
6,3.640956907,0.8,81,0.888888889,1,6,1
6,3.640956907,0.8,81,0.888888889,1,6,1
0,2.485339738,0.666666667,25,0.8,1,0,1
12,3.984521015,0.192307692,150,1.416666667,1,12,1
10,4.106247647,0.384615385,275,0.877005348,1,10,1
8,2.000805667,0.115384615,100,0.666666667,1,8,1
3,1.820478453,0.5,9,0.666666667,1,3,1
6,2.344903151,0.444444444,40,0.725,1,6,1
8,4.6493823,0.777777778,64,1.55,1,8,1
5,2.344903151,0.333333333,55,0.725,1,5,1
5,2.281037195,0.444444444,40,0.690909091,1,5,1
4,2.164042561,0.6,16,0.75,1,4,1
0,1.442695041,0.25,6,0.5,1,0,1
16,5.535562145,0.695652174,374,0.891329259,1,16,1
0,3.083390054,0.75,49,0.857142857,1,0,1
6,3.083390054,0.75,49,0.857142857,1,6,1
0,3.083390054,0.75,49,0.857142857,1,0,1
0,3.083390054,0.75,49,0.857142857,1,0,1
2,3.083390054,0.75,49,0.857142857,1,2,1
0,3.083390054,0.75,49,0.857142857,1,0,1
0,1.820478453,0.5,9,0.666666667,1,0,1
2,1.820478453,0.5,9,0.666666667,1,2,1
0,1.820478453,0.5,9,0.666666667,1,0,1
2,1.442695041,0.090909091,20,0.5,1,2,1
7,3.083390054,0.75,49,0.857142857,1,7,1
6,3.083390054,0.75,49,0.857142857,1,6,1
5,1.820478453,0.5,9,0.666666667,1,5,1
5,1.820478453,0.5,9,0.666666667,1,5,1
6,2.51370892,0.172413793,253,0.695238095,1,6,1
2,0.318928989,0.041666667,154,0.043478261,0.5,2,1
2,0.318928989,0.041666667,154,0.043478261,0.5,2,1
6,2.274527283,0.416666667,66,0.572049689,1,6,1
2,0.318928989,0.041666667,154,0.043478261,0.5,2,1
4,1.442695041,0.066666667,28,0.5,1,4,1
4,2.164042561,0.6,16,0.75,1,4,1
0,2.164042561,0.6,16,0.75,1,0,1
4,2.164042561,0.6,16,0.75,1,4,1
0,3.173455886,0.388888889,136,0.774853801,1,0,1
9,4.109473847,0.444444444,153,1.122076023,1,9,1
9,4.109473847,0.444444444,153,1.122076023,1,9,1
0,3.173455886,0.388888889,136,0.774853801,1,0,1
4,2.253876049,0.666666667,25,0.676923077,1,4,1
0,2.253876049,0.666666667,25,0.676923077,1,0,1
1,1.442695041,0.25,6,0.5,1,1,1
6,2.164042561,0.6,16,0.75,1,6,1
6,2.164042561,0.6,16,0.75,1,6,1
3,4.106247647,0.588235294,176,0.877005348,1,3,1
2,2.790553133,0.714285714,36,0.833333333,1,2,1
0,10.95310864,0.47826087,1155,2.943528694,1,0,1
0,2.447340205,0.176470588,231,0.53009768,1,0,1
0,5.365730282,0.352941176,429,1.297954823,1,0,1
0,2.447340205,0.176470588,231,0.53009768,1,0,1
4,2.452073458,0.166666667,245,0.531829282,1,4,1
3,5.370463535,0.333333333,455,1.299686425,1,3,1
0,2.452073458,0.166666667,245,0.531829282,1,0,1
4,1.923593388,0.333333333,32,0.625,1,4,1
6,1.923593388,0.333333333,32,0.625,1,6,1
2,1.442695041,0.090909091,20,0.5,1,2,1
5,2.485339738,0.666666667,25,0.8,1,5,1
5,2.485339738,0.666666667,25,0.8,1,5,1
4,2.634872111,0.714285714,36,0.75,1,4,1
6,3.878798443,0.5,104,1.15,1,6,1
0,3.878798443,0.5,104,1.15,1,0,1
0,2.064029975,0.285714286,65,0.575,1,0,1
6,3.878798443,0.5,104,1.15,1,6,1
2,1.820478453,0.111111111,51,0.666666667,1,2,1
0,1.468349853,0.111111111,51,0.5,1,0,1
7,3.024611325,0.666666667,56,0.825396825,1,7,1
9,2.99161133,0.75,49,0.807539683,1,9,1
7,2.99161133,0.75,49,0.807539683,1,7,1
7,3.050390059,0.6,63,0.839285714,1,7,1
9,2.99161133,0.75,49,0.807539683,1,9,1
7,2.99161133,0.75,49,0.807539683,1,7,1
2,0.558110627,0.2,8,0.166666667,0.5,2,1
3,2.164042561,0.136363636,84,0.75,1,3,1
3,0.328458739,0.125,20,0.047619048,0.5,3,1
2,0.328458739,0.066666667,48,0.047619048,0.5,2,1
0,2.164042561,0.6,16,0.75,1,0,1
4,2.164042561,0.6,16,0.75,1,4,1
2,0.72134752,0.2,8,0.25,1,2,1
17,6.483856115,0.390243902,810,1.381481481,1,17,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
13,3.328144859,0.285714286,243,0.737037037,1,13,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
34,10.08119475,0.928571429,729,2.002777778,1,34,1
3,0.588028208,0.051282051,378,0.066666667,0.5,3,1
3,1.820478453,0.5,9,0.666666667,1,3,1
4,3.034448003,0.411764706,128,0.711890244,1,4,-1
0,0.269282508,0.0625,72,0.024390244,0.5,0,-1
4,0.269282508,0.071428571,56,0.024390244,0.5,4,-1
0,3.034448003,0.411764706,128,0.711890244,1,0,-1
2,0.269282508,0.047619048,112,0.024390244,0.5,2,-1
4,0.269282508,0.071428571,56,0.024390244,0.5,4,-1
4,0.269282508,0.037037037,160,0.024390244,0.5,4,-1
4,0.269282508,0.047619048,112,0.024390244,0.5,4,-1
4,0.269282508,0.0625,72,0.024390244,0.5,4,-1
0,0.269282508,0.03125,200,0.024390244,0.5,0,-1
4,3.125839255,0.166666667,328,0.75,1,4,-1
0,0.990630029,0.333333333,32,0.149390244,0.5,0,-1
0,0.269282508,0.043478261,128,0.024390244,0.5,0,-1
2,0.72134752,0.060606061,216,0.125,0.5,2,-1
0,0.269282508,0.052631579,96,0.024390244,0.5,0,-1
0,0.269282508,0.047619048,112,0.024390244,0.5,0,-1
0,0.72134752,0.222222222,24,0.125,0.5,0,-1
0,0.990630029,0.3,40,0.149390244,0.5,0,-1
0,0.269282508,0.052631579,96,0.024390244,0.5,0,-1
4,0.269282508,0.071428571,56,0.024390244,0.5,4,-1
0,2.914223416,0.777777778,64,0.649390244,1,0,-1
2,0.269282508,0.071428571,56,0.024390244,0.5,2,-1
2,0.269282508,0.071428571,56,0.024390244,0.5,2,-1
0,2.914223416,0.777777778,64,0.649390244,1,0,-1
0,2.914223416,0.777777778,64,0.649390244,1,0,-1
0,2.914223416,0.777777778,64,0.649390244,1,0,-1
0,0.269282508,0.090909091,32,0.024390244,0.5,0,-1
4,0.269282508,0.047619048,112,0.024390244,0.5,4,-1
4,0.269282508,0.047619048,112,0.024390244,0.5,4,-1
0,0.269282508,0.047619048,112,0.024390244,0.5,0,-1
2,0.72134752,0.2,32,0.125,0.5,2,-1
2,0.269282508,0.090909091,32,0.024390244,0.5,2,-1
0,0.269282508,0.047619048,112,0.024390244,0.5,0,-1
0,0.72134752,0.2,32,0.125,0.5,0,-1
6,2.790553133,0.714285714,36,0.833333333,1,6,-1
11,2.790553133,0.714285714,36,0.833333333,1,11,-1
2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
0,0.345976256,0.111111111,24,0.055555556,0.5,0,-1
2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
0,0.345976256,0.111111111,24,0.055555556,0.5,0,-1
2,2.164042561,0.157894737,72,0.75,1,2,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
2,0.345976256,0.090909091,32,0.055555556,0.5,2,-1
2,0.345976256,0.055555556,60,0.055555556,0.5,2,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
2,1.788671297,0.6,16,0.555555556,1,2,-1
2,0.345976256,0.090909091,32,0.055555556,0.5,2,-1
2,0.345976256,0.111111111,24,0.055555556,0.5,2,-1
2,0.345976256,0.055555556,60,0.055555556,0.5,2,-1
2,0.345976256,0.0625,52,0.055555556,0.5,2,-1
0,0.345976256,0.090909091,32,0.055555556,0.5,0,-1
6,2.790553133,0.714285714,36,0.833333333,1,6,-1
2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
0,0.269282508,0.041666667,144,0.024390244,0.5,0,-1
4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
2,0.269282508,0.034482759,224,0.024390244,0.5,2,-1
4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
4,0.269282508,0.028571429,320,0.024390244,0.5,4,-1
4,0.333808201,0.043478261,128,0.05,0.5,4,-1
0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
0,0.455119613,0.05,80,0.111111111,0.5,0,-1
0,0.333808201,0.058823529,32,0.05,0.5,0,-1
4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
4,0.269282508,0.041666667,144,0.024390244,0.5,4,-1
0,0.269282508,0.025,400,0.024390244,0.5,0,-1
0,0.303413076,0.034482759,224,0.037037037,0.5,0,-1
0,0.621334935,0.058823529,32,0.2,0.5,0,-1
4,5.04386591,0.212765957,656,1.373611111,1,4,-1
4,0.333808201,0.043478261,128,0.05,0.5,4,-1
0,1.085075882,0.176470588,64,0.198001355,1,0,-1
0,0.603090709,0.066666667,256,0.074390244,0.5,0,-1
2,1.803368801,0.075,432,0.5625,1,2,-1
0,0.603090709,0.076923077,192,0.074390244,0.5,0,-1
0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
2,0.303413076,0.045454545,112,0.037037037,0.5,2,-1
0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
0,0.303413076,0.034482759,224,0.037037037,0.5,0,-1
2,0.455119613,0.05,80,0.111111111,0.5,2,-1
0,0.694481961,0.117647059,48,0.1125,1,0,-1
0,0.629956268,0.105263158,80,0.086890244,1,0,-1
2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
0,0.333808201,0.045454545,112,0.05,0.5,0,-1
2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
0,0.603090709,0.076923077,192,0.074390244,0.5,0,-1
2,0.303413076,0.047619048,96,0.037037037,0.5,2,-1
2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
2,0.303413076,0.043478261,128,0.037037037,0.5,2,-1
0,0.333808201,0.045454545,112,0.05,0.5,0,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
4,0.269282508,0.045454545,112,0.024390244,0.5,4,-1
0,3.034448003,0.411764706,128,0.711890244,1,0,-1
2,0.269282508,0.045454545,112,0.024390244,0.5,2,-1
2,0.269282508,0.045454545,112,0.024390244,0.5,2,-1
0,3.034448003,0.411764706,128,0.711890244,1,0,-1
0,3.034448003,0.411764706,128,0.711890244,1,0,-1
0,3.034448003,0.411764706,128,0.711890244,1,0,-1
0,0.303413076,0.0625,16,0.037037037,0.5,0,-1
0,0.269282508,0.052631579,64,0.024390244,0.5,0,-1
4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
0,0.455119613,0.05,80,0.111111111,0.5,0,-1
0,0.455119613,0.05,80,0.111111111,0.5,0,-1
4,0.269282508,0.034482759,224,0.024390244,0.5,4,-1
0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
4,0.333808201,0.058823529,32,0.05,0.5,4,-1
2,1.385434356,0.176470588,64,0.349537037,1,2,-1
2,0.269282508,0.052631579,64,0.024390244,0.5,2,-1
1,0.621334935,0.058823529,32,0.2,0.5,1,-1
0,0.269282508,0.034482759,224,0.024390244,0.5,0,-1
0,1.385434356,0.176470588,64,0.349537037,1,0,-1
0,0.303413076,0.043478261,128,0.037037037,0.5,0,-1
2,0.303413076,0.0625,16,0.037037037,0.5,2,-1
4,0.333808201,0.043478261,128,0.05,0.5,4,-1
2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
0,0.333808201,0.043478261,128,0.05,0.5,0,-1
2,0.303413076,0.052631579,64,0.037037037,0.5,2,-1
0,0.333808201,0.043478261,128,0.05,0.5,0,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
11,4.627700299,0.733333333,168,1.022222222,1,11,-1
0,0.378923182,0.076923077,24,0.071428571,0.5,0,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
9,3.662089772,0.692307692,120,0.771428571,1,9,-1
11,4.604193876,0.846153846,144,1.01031746,1,11,-1
9,3.248620421,0.615384615,108,0.682539683,1,9,-1
2,0.378923182,0.076923077,24,0.071428571,0.5,2,-1
9,3.248620421,0.615384615,108,0.682539683,1,9,-1
0,3.662089772,0.692307692,120,0.771428571,1,0,-1
9,3.662089772,0.692307692,120,0.771428571,1,9,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
1,0,0,6,0,1,1,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
2,2.224678564,0.210526316,102,0.6625,1,2,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,1.956299753,0.571428571,30,0.521323529,1,0,-1
0,0.352956124,0.058823529,72,0.058823529,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
0,0.36067376,0.045454545,102,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
0,0.36067376,0.0625,66,0.0625,0.5,0,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
0,0.352956124,0.058823529,72,0.058823529,0.5,0,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
2,0.352956124,0.058823529,72,0.058823529,0.5,2,-1
0,1.956299753,0.571428571,30,0.521323529,1,0,-1
3,1.956299753,0.571428571,30,0.521323529,1,3,-1
0,2.713340853,0.555555556,48,0.791666667,1,0,-1
0,2.636128574,0.714285714,36,0.75,1,0,-1
0,0.961796694,0.285714286,18,0.25,0.5,0,-1
0,0.961796694,0.285714286,18,0.25,0.5,0,-1
3,1.820478453,0.181818182,30,0.666666667,1,3,-1
2,0.434294482,0.111111111,21,0.1,0.5,2,-1
0,0.434294482,0.111111111,21,0.1,0.5,0,-1
0,0.434294482,0.111111111,21,0.1,0.5,0,-1
2,0.434294482,0.111111111,21,0.1,0.5,2,-1
0,0.434294482,0.111111111,21,0.1,0.5,0,-1
2,0.434294482,0.111111111,21,0.1,0.5,2,-1
2,0.434294482,0.111111111,21,0.1,0.5,2,-1
4,1.344533709,0.5,9,0.433333333,1,4,-1
3,1.344533709,0.5,9,0.433333333,1,3,-1
4,1.155571138,0.3,40,0.224242424,0.5,4,-1
6,0.738538746,0.2,32,0.133333333,0.5,6,-1
6,0.738538746,0.181818182,40,0.133333333,0.5,6,-1
6,0.738538746,0.2,32,0.133333333,0.5,6,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
12,3.079164525,0.777777778,64,0.724242424,1,12,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
4,1.155571138,0.3,40,0.224242424,0.5,4,-1
0,0.738538746,0.222222222,24,0.133333333,0.5,0,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
4,3.083390054,0.545454545,70,0.857142857,1,4,-1
0,3.083390054,0.545454545,70,0.857142857,1,0,-1
0,3.083390054,0.545454545,70,0.857142857,1,0,-1
4,3.083390054,0.545454545,70,0.857142857,1,4,-1
0,3.083390054,0.545454545,70,0.857142857,1,0,-1
4,3.083390054,0.545454545,70,0.857142857,1,4,-1
4,3.083390054,0.545454545,70,0.857142857,1,4,-1
3,1.820478453,0.181818182,30,0.666666667,1,3,-1
3,1.820478453,0.181818182,30,0.666666667,1,3,-1
4,1.155571138,0.3,40,0.224242424,0.5,4,-1
6,0.738538746,0.2,32,0.133333333,0.5,6,-1
6,0.738538746,0.181818182,40,0.133333333,0.5,6,-1
6,0.738538746,0.2,32,0.133333333,0.5,6,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
12,3.079164525,0.777777778,64,0.724242424,1,12,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
4,1.155571138,0.3,40,0.224242424,0.5,4,-1
0,0.738538746,0.222222222,24,0.133333333,0.5,0,-1
8,3.079164525,0.777777778,64,0.724242424,1,8,-1
0,1.391137574,0.5,9,0.458333333,1,0,-1
0,1.391137574,0.5,9,0.458333333,1,0,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
2,1.442695041,0.333333333,4,0.5,1,2,-1
2,1.442695041,0.333333333,4,0.5,1,2,-1
2,0.402429604,0.0625,70,0.083333333,0.5,2,-1
2,0.402429604,0.03125,230,0.083333333,0.5,2,-1
2,0.402429604,0.0625,70,0.083333333,0.5,2,-1
2,0.402429604,0.041666667,150,0.083333333,0.5,2,-1
5,2.875055365,0.545454545,70,0.745670996,1,5,-1
0,1.820478453,0.181818182,30,0.666666667,1,0,-1
2,0.417032391,0.076923077,40,0.090909091,0.5,2,-1
0,1.820478453,0.181818182,30,0.666666667,1,0,-1
1,1.820478453,0.181818182,30,0.666666667,1,1,-1
2,0.417032391,0.076923077,40,0.090909091,0.5,2,-1
2,0.402429604,0.0625,70,0.083333333,0.5,2,-1
0,0.417032391,0.076923077,40,0.090909091,0.5,0,-1
0,0.417032391,0.076923077,40,0.090909091,0.5,0,-1
0,2.875055365,0.545454545,70,0.745670996,1,0,-1
5,2.875055365,0.545454545,70,0.745670996,1,5,-1
0,2.875055365,0.545454545,70,0.745670996,1,0,-1
3,1.859727432,0.272727273,40,0.590909091,1,3,-1
2,0.434294482,0.111111111,24,0.1,0.5,2,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,1.876989523,0.25,44,0.6,1,0,-1
0,0.434294482,0.111111111,24,0.1,0.5,0,-1
3,1.572674394,0.6,16,0.440909091,1,3,-1
3,1.572674394,0.6,16,0.440909091,1,3,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
2,0.434294482,0.111111111,24,0.1,0.5,2,-1
2,0.434294482,0.111111111,24,0.1,0.5,2,-1
0,0.434294482,0.111111111,24,0.1,0.5,0,-1
0,2.485339738,0.666666667,25,0.8,1,0,-1
0,2.485339738,0.666666667,25,0.8,1,0,-1
5,2.485339738,0.666666667,25,0.8,1,5,-1
5,2.485339738,0.666666667,25,0.8,1,5,-1
3,2.485339738,0.666666667,25,0.8,1,3,-1
11,4.384969804,0.647058824,192,0.895833333,1,11,-1
3,0.72134752,0.133333333,60,0.125,0.5,3,-1
0,0.72134752,0.133333333,60,0.125,0.5,0,-1
11,4.384969804,0.647058824,192,0.895833333,1,11,-1
3,0.72134752,0.111111111,96,0.125,0.5,3,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
11,4.34321396,0.846153846,144,0.875,1,11,-1
0,0.808075737,0.08,162,0.169934641,0.5,0,-1
0,2.178687829,0.307692308,72,0.636111111,1,0,-1
0,2.178687829,0.307692308,72,0.636111111,1,0,-1
1,0.455119613,0.032258065,207,0.111111111,0.5,1,-1
0,0.961796694,0.083333333,153,0.25,0.5,0,-1
0,0.808075737,0.133333333,72,0.169934641,0.5,0,-1
0,0.961796694,0.142857143,63,0.25,0.5,0,-1
0,0.352956124,0.1,18,0.058823529,0.5,0,-1
0,0.352956124,0.071428571,54,0.058823529,0.5,0,-1
0,0.808075737,0.117647059,90,0.169934641,0.5,0,-1
1,0.808075737,0.133333333,72,0.169934641,0.5,1,-1
0,0.352956124,0.071428571,54,0.058823529,0.5,0,-1
0,0.808075737,0.090909091,135,0.169934641,0.5,0,-1
0,0.352956124,0.055555556,90,0.058823529,0.5,0,-1
1,0.352956124,0.071428571,54,0.058823529,0.5,1,-1
0,0.352956124,0.043478261,135,0.058823529,0.5,0,-1
0,1.529423258,0.3,36,0.419934641,1,0,-1
0,0.352956124,0.1,18,0.058823529,0.5,0,-1
0,1.529423258,0.3,36,0.419934641,1,0,-1
0,0.455119613,0.083333333,36,0.111111111,0.5,0,-1
0,0.455119613,0.083333333,36,0.111111111,0.5,0,-1
1,0.455119613,0.083333333,36,0.111111111,0.5,1,-1
0,0.961796694,0.181818182,36,0.25,0.5,0,-1
0,2.038251242,0.4,45,0.561111111,1,0,-1
